book_id,author,book_name
144707422,Alissa DeRogatis,Call It What You Want
144744277,Sophie Kinsella,The Burnout
144993908,LambCat,"Cursed Princess Club, vol. 3"
145223783,Julia Connors,Center Ice
145624505,Leo Vardiashvili,Hard by a Great Forest
145624511,Katherine Min,The Fetishist
145624514,Jonathan Blitzer,"Everyone Who Is Gone Is Here: The United States, Central America, and the Making of a Crisis"
145624737,Hannah Ritchie,Not the End of the World: How We Can Be the First Generation to Build a Sustainable Planet
145624782,Georgia Summers,The City of Stardust
145624783,James Patterson,Missing Persons
145624794,Natasha Lester,The Disappearance of Astrid Bricard
145624847,Sakaomi Yuzaki,"She Loves to Cook, and She Loves to Eat, Vol. 3"
145624877,Crystal Hefner,Only Say Good Things: Surviving Playboy and Finding Myself
145624887,Michelle Horton,"Dear Sister: A Memoir of Secrets, Survival, and Unbreakable Bonds"
145624942,Mokumokuren,"The Summer Hikaru Died, Vol. 2"
145624991,Lauren Kung Jessen,Red String Theory
145624993,Antonia Hylton,Madness: Race and Insanity in a Jim Crow Asylum
145625059,Julie Schwartz Gottman,Fight Right: How Successful Couples Turn Conflict Into Connection
145625425,Michael Cunningham,Day
145654345,Mariana Zapata,All Rhodes Lead Here
145654359,C.J. Wray,The Excitements
145654483,Emily Ruth Verona,Midnight on Beacon Street
145654493,Louise Fein,The London Bookshop Affair
146145975,Justinian Huang,The Emperor and the Endless Palace
146146271,Michelle Lindo-Rice,The Bookshop Sisterhood
146312994,Jenny Proctor,How to Kiss a Movie Star
146315972,A.L. Jackson,Love Me Today
146398645,Grace McGinty,Pay-Per-Heart
146500884,James Patterson,"Holmes, Marple & Poe"
146673550,Steve Martin,So Many Steves: Afternoons with Steve Martin
146832700,Demi Winters,The Road of Bones
147293404,Shari Low,One Christmas Eve
147369131,Melissa Fitzgerald,"What's Next: A Backstage Pass to The West Wing, Its Cast and Crew, and Its Enduring Legacy of Service"
147640960,Kengo Kurimoto,Wildful
147779035,Tom Hindle,Murder on Lake Garda
147980891,Brenda Novak,The Messy Life of Jane Tanner
148008502,Jessa Kane,Debutante's Curse
148365315,Jonathan Karl,Tired of Winning: Donald Trump and the End of the Grand Old Party
148516779,Laura Pearson,The Last List of Mabel Beaumont
148521178,Diana Wilkinson,The Girl in Seat 2A
148829930,Jamie Brenner,A Novel Summer
149105520,Michael Lewis,Going Infinite: The Rise and Fall of a New Tycoon
149111636,David Baldacci,The Edge
149269372,Ian Ferguson,I Only Read Murder
149613364,SunriseCV,Trials of Cydaria
150062296,Catharina Maura,The Broken Vows
150065063,Barbara McQuade,Attack from Within: How Disinformation Is Sabotaging America
150065064,Jamie Pacton,The Absinthe Underground
150065146,Nekokurage,"The Apothecary Diaries, Vol. 11"
150072956,Elle Cosimano,Finlay Donovan Rolls the Dice
150155273,G.N. Wright,The Puck Secret
150214397,J.D. Kirk,In Service of Death
150233247,Teagan Hunter,Body Check
150245732,Ramani Durvasula,It's Not You: Identifying and Healing from Narcissistic People
150246127,Robin Oliveira,A Wild and Heavenly Place
150246151,Falon Ballard,Right on Cue
150246156,Andrea Tang,These Deadly Prophecies
150246174,Olivia Ford,Mrs. Quinn's Rise to Fame
150246179,Tracy Sierra,Nightwatching
150246193,Ruth Behar,Across So Many Seas
150246211,Scott Galloway,The Algebra of Wealth: A Simple Formula for Financial Security
150247348,Margot Livesey,The Road from Belhaven
150247389,Gracie Gold,"Outofshapeworthlessloser: A Memoir of Figure Skating, F*cking Up, and Figuring It Out"
150247395,Robert Jackson Bennett,The Tainted Cup
150247430,DeLana R.A. Dameron,Redwood Court
150247444,GennaRose Nethercott,Fifty Beasts to Break Your Heart: And Other Stories
150249627,Jonathan Kellerman,The Ghost Orchid
150254281,Adrian Tchaikovsky,House of Open Wounds
150260816,Adrienne Young,Drift: Willa & Koy: A Narrows Novella
150260819,Peter Nichols,Granite Harbor
150277040,Abbi Glines,Fireball
150277121,Kacen Callender,Infinity Alchemist
150277127,Natasha Pulley,The Mars House
150304259,Luna Mason,Devoted
150305718,Jennifer Sucevic,Love You Never
150343880,Tessa Bailey,Fangirl Down
150343925,Yulin Kuang,How to End a Love Story
150346434,Rebecca Quinn,Ensnared
150351878,Sue Lynn Tan,Tales of the Celestial Kingdom
150352946,Sophie Wan,Women of Good Fortune
150353006,Seraphina Nova Glass,The Vacancy in Room 10
150444412,Alexandra Kiley,Kilt Trip
150444415,Mike Chen,A Quantum Love Story
150444508,Sara Ackerman,The Uncharted Flight of Olivia West
150444587,Kylie Scott,The Last Days of Lilah Goodluck
150745415,Monica Murphy,You Said I Was Your Favorite
150778765,Adelle Waldman,Help Wanted
150778780,Roxana Robinson,Leaving
150778897,Kirsten Bakis,King Nyx
150779156,Tara Karr Roberts,Wild and Distant Seas
150779167,Andrew X. Pham,Twilight Territory
150824570,Kazu Kibuishi,Waverider
151907567,Trisha Das,Never Meant to Stay
151908136,Nnedi Okorafor,Just Out of Jupiter's Reach
151908270,Rebecca Roanhorse,Falling Bodies
151908304,John Scalzi,Slow Time Between the Stars
151908306,Ann Leckie,The Long Game
151908910,James S.A. Corey,How It Unfolds
151909273,Veronica Roth,Void
151984427,Loreth Anne White,The Unquiet Bones
151995342,Kat Singleton,Tempt Our Fate
152004936,Nicola Tyche,North Queen
152034931,David Mitchell,Unruly: The Ridiculous History of England's Kings and Queens
152180034,John O'Connor,The Secret History of Bigfoot: Field Notes on a North American Monster
152261161,Kelley Armstrong,Cocktails & Chloroform
152387598,Natasha Bishop,Only for the Week
152418795,Elizabeth Stephens,Dark City Omega
152646335,Linsey Hall,The Modern Girl's Guide to Magic
152665117,Onley James,Rogue
152946781,Nadia Lee,Contractually Yours
153174830,L.M. Dalgleish,Coldhearted King
153518515,Meg Gardiner,Shadowheart
153591718,Kritika H. Rao,The Surviving Sky
154462576,Katherine Arden,The Warm Hands of Ghosts
154462653,Laurie R. King,The Lantern's Dance
154462688,Jenn McKinlay,Fatal First Edition
154462768,Cara Bastone,Ready or Not
154486930,Lucy Sante,I Heard Her Call My Name: A Memoir of Transition
154488278,Renee Watson,Black Girl You Are Atlas
154488299,Hisashi Kashiwai,The Kamogawa Food Detectives
154488304,Amy Lea,The Catch
154488336,Iris Yamashita,Village in the Dark
154488346,Tiana Smith,The Spy and I
154827278,Sarah Ready,Ghosted
154867841,R. Sullins,Light From The Dark: An MMF Serial Killer Romance: Protecting What's Theirs
154985479,Melissa Marr,Remedial Magic
154985516,Sarah Brooks,The Cautious Traveller's Guide to the Wastelands
154985776,Celine Saintclare,"Sugar, Baby"
154986467,R.S. Grey,Blushing in the Big Leagues
155685403,Caleb Carr,"My Beloved Monster: Masha, the Half-wild Rescue Cat Who Rescued Me"
155685405,Leslie Jamison,Splinters
155685421,Ben H. Winters,Big Time
156007669,Sierra Greer,Annie Bot
156008269,Gareth Brown,The Book of Doors
156009585,Susan Elizabeth Phillips,Simply the Best
156024428,Robin Ha,The Fox Maidens
156137577,Rachel Hawkins,The Heiress
156345935,Brenda Novak,Tourist Season
156387571,Sierra Simone,Salt in the Wound
156415922,Noah Medlock,A Botanical Daughter
156477842,Mindy McGinnis,Under This Red Rock
156508578,Saxon James,System Overload
156700197,C. Mantis,The Path of Ascension 4
156709251,Sariah Wilson,Almost Like Being in Love
156709253,Cathy Yardley,Do Me a Favor
156738446,Namina Forna,The Eternal Ones
156740460,Lisa Yee,A Royal Conundrum
156741696,Bianca Bosker,Get the Picture: A Mind-Bending Journey Among the Inspired Artists and Obsessive Art Fiends Who Taught Me How to See
156796058,Sarah Painter,The Ward Witch
156830431,Joy Ellis,The River's Edge
156896079,Lee Goldberg,Calico
156939563,Cora Reilly,Dangerous Innocence
156956230,Gregg Olsen,American Black Widow
157000021,Megan Lally,That's Not My Name
157006962,C.R. Jane,The Pucking Wrong Guy
157020041,Bethany Baptiste,The Poisons We Drink
157020056,Meagan Church,The Girls We Sent Away
157020084,Chelsea Ichaso,The Summer She Went Missing
157020090,Sulari Gentill,The Mystery Writer
157031755,Mark Lawrence,The Book That Broke the World
157035866,Jennifer Marie Thorne,Diavola
157095669,Adam M. Grant,Hidden Potential: The Science of Achieving Greater Things
157097285,Sharon M. Peterson,The Fake Out
157115778,Amanda Richardson,Marry Lies
157184735,Mona Awad,Rouge
157205597,Namrata Patel,The Curious Secrets of Yesterday
157208038,Lauren Landish,The Wrong Guy
157208297,945,The Dangerous Convenience Store Vol. 1
157265081,Patrick Rothfuss,The Narrow Road Between Desires
157330648,Crea Reitan,Shiver
157487250,Hiro Arikawa,The Goodbye Cat
157541817,Layla Fae,Wed to the Lich
157591205,Jennie Godfrey,The List of Suspicious Things
157591992,L.J. Andrews,Song of Sorrows and Fate
157596797,L.J. Andrews,The Ever Queen
157605258,Taran Matharu,Dragon Rider
157660915,Alex Grayson,The Wild Man
157672156,Kelley Armstrong,The Boy Who Cried Bear
157854281,Bella Matthews,Haven
157979416,Sara Shepard,Nowhere Like Home
157979441,Amanda Jayatissa,Island Witch
157979444,Abigail Dean,Day One
157980068,Mark Greaney,The Chaos Agent
157981698,Jennie Allen,Untangle Your Emotions: Naming What You Feel and Knowing What to Do About It
157981711,Lyz Lenz,This American Ex-Wife: How I Ended My Marriage and Started My Life
157981712,Charan Ranganath,Why We Remember: Unlocking Memory's Power to Hold on to What Matters
157981739,Saara El-Arifi,Faebound
157981748,Charles Duhigg,Supercommunicators: How to Unlock the Secret Language of Connection
157994093,Kelly Link,The Book of Love
157995338,Anna Lee Huber,Sisters of Fortune
158043903,Danielle Allen,Curvy Girl Summer
158084914,Opal Reyne,A Soul to Guide
158194054,Benjamin Kerei,Death Loot & Vampires
158238874,Jana Deleon,Fortune Teller
158256286,Corinne Michaels,Broken Dreams
158364593,Angel Lawson,Princes of Ash
158403210,Tess Sharpe,The Girl in Question
158649504,Neil Gaiman,What You Need to Be Warm
158649513,Ellen Baker,The Hidden Life of Cecily Larson
158649729,Elizabeth Comen,All in Her Head: The Truth and Lies Early Medicine Taught Us About Women's Bodies and Why It Matters Today A Memorial Sloan Kettering MD's History of Healthcare and Agency
158649877,Amanda Churchill,The Turtle House
158649919,Deborah Jackson Taffa,Whiskey Tender: A Memoir
159116833,Dennis E. Taylor,Not Till We Are Lost
159498443,Eliza Raine,Court of Serpents and Secrets
159508891,Avina St. Graves,Death's Obsession
159605293,Sara Ney,How to Win the Girl
159790519,Freida McFadden,The Inmate
160047094,Kristy Boyce,Dungeons and Drama
160047194,Ann Fraistat,A Place for Vanishing
160962116,Victoria Paige,Scorned Heir
161132744,Jillian West,Plus Two
161176794,Devney Perry,Sable Peak
161184314,Elsie Silver,Hopeless
161219731,Carissa Ann Lynch,The Traitors
161380710,Freida McFadden,The Coworker
161942909,Jenna Wolfhart,Forged by Magic
162479003,Meghan Quinn,The Way I Hate Him
162505506,Zibby Owens,Blank
162505604,Paulette Kennedy,The Devil and Mrs. Davenport
162728103,Nicole Scarano,The Scattered Bones
162931104,Elizabeth Helen,Forged by Malice
162931656,Daniel Hurst,My Daughter's Boyfriend
163529275,Gwenda Bond,The Frame-Up
165059495,Vivian Tu,Rich AF: The Winning Money Mindset That Will Change Your Life
165937983,C.J. Box,Three-Inch Teeth
165938553,Melodie Edwards,"Once Persuaded, Twice Shy"
165938555,Jason De Leon,Soldiers and Kings: Survival and Hope in the World of Human Smuggling
165938560,C.J. Cooke,A Haunting in the Arctic
165938562,Kristina Forest,The Partner Plot
165940235,Maurice Vellekoop,I'm So Glad We Had This Time Together: A Memoir
165940550,David Sedaris,Pretty Ugly
165944055,T.L. Smith,Moments of Malevolence
165947261,L.C. Davis,Bro and the Beast 4
166175422,Jill Duggar,Counting the Cost
166177788,Megan Fox,Pretty Boys Are Poisonous: Poems
166387656,Meagan Brandy,Tempting Little Thief
166388621,Brynne Asher,Possession
166395597,Sheridan Anne,Pretty Monster
166999534,Victoria Aveyard,Fate Breaker
167067538,Waubgeshig Rice,Moon of the Turning Leaves
167490050,Sarah Blue,Forget Your Morals
167582092,Trent Dalton,Lola in the Mirror
167645479,Nordika Night,Lot 62
167731538,Rebecca F. Kuang,Yellowface
167817115,Linsey Hall,How to Fake-Date a Vampire
168386479,Ed Brubaker,Where the Body Was
168402087,Brittanee Nicole,Irish
168409530,Kandi Steiner,Watch Your Mouth
168426690,Jagger Cole,Twisted Hearts
168433913,Veronica G. Henry,The Canopy Keepers
168632462,Charlotte Wood,Stone Yard Devotional
168677579,Rachel Maddow,Prequel: An American Fight Against Fascism
168702366,Wataru Nadatani,Cat + Gamer Volume 4
168724761,Chris Whitaker,All the Colours of the Dark
168737589,James Patterson,The 24th Hour
168797512,Lisa Gardner,Still See You Everywhere
169272349,Jami Attenberg,"1000 Words: A Writer's Guide to Staying Creative, Focused, and Productive All Year Round"
169335533,Vera Kurian,A Step Past Darkness
169483125,S. Massery,Twisted Obsession
169485073,James Islington,The Strength of the Few
169690624,Liana Cincotti,Picking Daisies on Sundays
170013653,Ella Fields,Wrath of the Damned
171167195,Winter Renshaw,Fake-ish
171173871,Kevin Hart,It Will All Work Out: The Freedom of Letting Go
171347503,Ruby Dixon,Servant to the Spidae
171498175,L.J. Shen,Damaged Goods
171511557,Zogarth,The Primal Hunter 7
171567983,Aurora Rose Reynolds,Before We Fall
171680310,Allison Pataki,Finding Margaret Fuller
171681724,Soyoung Park,Snowglobe
171681821,Jonathan Haidt,The Anxious Generation: How the Great Rewiring of Childhood Caused an Epidemic of Mental Illness
171793386,Dervla McTiernan,What Happened to Nina?
171813227,Victoria Aveline,Ruling Sikthand
171814464,Sawyer Bennett,Boone
171833509,Jenny Holiday,Earls Trip
171835750,Noelle W. Ihli,Room for Rent
171842644,Heather G. Harris,Hex of the Witch
171881689,Harley Laroux,Soul of a Witch
172112406,Tal Bauer,How to Say I Do
172267014,January Rayne,Honeysuckles
172979755,Judy I. Lin,Song of the Six Realms
172979818,Jennifer Croft,The Extinction of Irena Rey
173338910,Will Wight,Waybound
173403968,Bora Chung,Your Utopia
173403990,Steve Berry,The Atlas Maneuver
173404001,Eliza Chan,Fathomfolk
173404032,Chantha Nguon,"Slow Noodles: A Cambodian Memoir of Love, Loss, and Family Recipes"
173404035,M.C. Beaton,Death of a Spy
173404080,Anita Kelly,How You Get the Girl
173476065,Kira Peikoff,Baby X
173476164,Lesa Cline-Ransome,One Big Open Sky
173476243,Jonathan Hickman,Ultimate Invasion
173494551,Tia Williams,A Love Song for Ricki Wilde
173502162,Maggie Thrash,Rainbow Black
173754979,Percival Everett,James
173833902,Jessica Saunders,"Love, Me"
173953567,Rosamund Hodge,What Monstrous Gods
173955333,Armistead Maupin,Mona of the Manor
173956216,Erin Entrada Kelly,The First State of Being
173956327,Andrey Kurkov,The Silver Bone
173957959,Alexandria Bellefleur,"Truly, Madly, Deeply"
173969140,Rebel Bloom,Fake and Don't Tell
174057601,Alexis Patton,Us Dark Few
174057728,Karissa Kinword,Christmas in Coconut Creek
174070471,Andres N. Ordorica,How We Named the Stars
174106002,Zoey Draven,Craving in His Blood
174136375,Tana French,The Hunter
174137255,Simone St. James,Murder Road
174146809,Natasha Preston,The Dare
174146851,Maurice Carlos Ruffin,The American Daughters
174147044,Imran Mahmood,Finding Sophie
174147294,Tommy Orange,Wandering Stars
174156085,Marina Yuszczuk,Thirst
174156150,Steve Coll,"The Achilles Trap: Saddam Hussein, the C.I.A., and the Origins of America's Invasion of Iraq"
174156218,Rita Bullwinkel,Headshot
174164857,Danielle Steel,Never Too Late
174547967,Catherine Doyle,The Dagger and the Flame
174639621,Daniel Hurst,The Doctor's Widow
174670078,Alyssa Cole,Just a Girl
174670217,Chris Bohjalian,Slot Machine Fever Dreams
174670253,Nita Prose,Murder at the Royal Ruby
174670261,Julie Clark,The Heart of a Mother
174670391,B.A. Paris,The Mosquito
174670409,Lucinda Berry,A Welcome Reunion
174670822,Minka Kent,People Like Them
174713026,Stephanie Archer,Behind the Net
174733026,Wendy Heiss,At the End There Was You
174822518,Abbi Glines,Smoke Bomb
175345169,Kate Golden,A Promise of Peridot
175351476,Emmy Sanders,Himbo
175371869,Nikki Castle,1 Last Shot
175399560,Elle Kennedy,Girl Abroad
175404085,Danielle L. Jensen,The Endless War
175404367,Lily Mayne,Berries and Greed
175473448,Kay Cove,Camera Shy
175531639,Lynda Rutledge,Mockingbird Summer
175531926,Gian Sardar,When the World Goes Quiet
175532363,Gregg Olsen,The Amish Wife
175533200,Andrew Mayne,Dark Dive
175552295,Jennifer Estep,Only Hard Problems
175578165,Jennifer Crusie,Lavender's Blue
175578431,Jennifer Crusie,Rest in Pink
175578969,Jennifer Crusie,One in Vermillion
175611604,B.B. Hamel,Marriage of Sin
175661859,Naomi West,Diamond Devil
175668776,Naomi West,Diamond Angel
175722832,Meredith Adamo,Not Like Other Girls
175741801,Dawn French,The Twat Files: a Life of Mistakes - No Regrets
175749504,Donna Leon,A Refiner's Fire
